product_hs92_code,product_name_short,product_name,export_rca,density,distance,pci,cog,export_value,import_value,strategic_zone
6117,"Other clothing accesories, knit","Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories",0.116156,0.22499999999999998,0.775,-1.186,0.2,4613812,42952303,Standard Strategic Bets
3211,Prepared driers,Prepared driers,0.115318,0.18500000000000005,0.815,-0.19,0.444,326368,7750996,Standard Strategic Bets
7210,"Flat rolled iron, width > 600mm, clad","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated",0.114499,0.20299999999999996,0.797,-0.059,0.433,75695848,1091721062,Standard Strategic Bets
5809,Woven fabric incorporating metal threads,"Woven fabrics of metal thread and woven fabrics of metalized yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included (229)",0.113991,0.19599999999999995,0.804,-0.121,0.002,37380,35186,Standard Strategic Bets
3103,Phosphatic fertilizers,"Mineral or chemical fertilizers, phosphatic",0.11266,0.18999999999999995,0.81,-0.802,0.117,3748669,114905658,Standard Strategic Bets
3814,Organic composite solvents and thinners,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers",0.111841,0.19399999999999995,0.806,0.07,0.406,2894893,28970314,Standard Strategic Bets
7310,"Tanks etc. < 300 liters, iron or steel","Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal",0.110833,0.19099999999999995,0.809,-0.15,0.562,10084330,53300135,Standard Strategic Bets
6803,Worked slate,Worked slate and articles of slate or of agglomerated slate:,0.108779,0.18500000000000005,0.815,-0.281,0.295,941399,878842,Standard Strategic Bets
7323,Household articles of iron or steel,"Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",0.1086,0.18400000000000005,0.816,-0.48,0.253,20098535,236819190,Standard Strategic Bets
0703,"Onions, shallots, garlic","Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled",0.107176,0.248,0.752,-2.135,-0.29,11149190,640757855,Standard Strategic Bets
8542,Electronic integrated circuits,Electronic integrated circuits; parts thereof,0.105618,0.19499999999999995,0.805,1.491,0.958,764858390,4154068472,Standard Strategic Bets
3209,"Paints and varnishes, aqueous","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",0.102914,0.18600000000000005,0.814,-0.158,0.47,8745806,43326471,Standard Strategic Bets
5211,Woven fabrics of cotton of < 85% weighing > 200 g/m2,"Woven fabrics of cotton, containing less than 85 percent by weight of cotton, mixed mainly or solely with man-made fibers, weighing more than 200 g/m2",0.102672,0.19799999999999995,0.802,-0.657,0.306,4199725,64662717,Standard Strategic Bets
9605,Travel sets,"Travel sets for personal toilet, sewing or shoeor clothes cleaning (other than manicure and pedicure sets of heading 8214)",0.10167,0.18700000000000006,0.813,-0.713,0.292,506340,3736229,Standard Strategic Bets
0602,Other live plants,"Other live plants (including their roots), cuttings and slips; mushroom spawn",0.101257,0.21499999999999997,0.785,-1.098,0.055,12486455,5534434,Standard Strategic Bets
5204,Cotton sewing thread,"Cotton sewing thread, whether or not put up for retail sale",0.099447,0.22199999999999998,0.778,-0.816,0.001,161203,1681571,Standard Strategic Bets
3406,Candles,"Candles, tapers and the like",0.097172,0.18200000000000005,0.818,0.059,0.712,5158389,6963598,Standard Strategic Bets
1102,Cereal flours,Cereal flours other than of wheat or meslin,0.096866,0.238,0.762,-1.575,-0.167,1669420,4217446,Standard Strategic Bets
2802,"Sulfur, sublimed or precipitated","Sulfur, sublimed or precipitated; colloidal sulfur",0.095332,0.19499999999999995,0.805,-0.449,0.126,433172,29213027,Standard Strategic Bets
5901,Stiffened textiles,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like; tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a kind used for hat foundations",0.094869,0.18400000000000005,0.816,-0.062,0.525,676790,8351648,Standard Strategic Bets
5311,Woven fabrics of vegetable textile fibers,Woven fabrics of other vegetable textile fibers; woven fabrics of paper yarn:,0.093653,0.18200000000000005,0.818,-0.147,0.676,163171,1314501,Standard Strategic Bets
7204,Ferrous waste and scrap,Ferrous waste and scrap; remelting scrap ingots of iron or steel,0.093284,0.18700000000000006,0.813,-0.629,0.364,46431317,372249240,Standard Strategic Bets
1504,Fish oils,"Fats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified",0.093239,0.22799999999999998,0.772,-1.421,0.002,4093428,17845466,Standard Strategic Bets
2942,Other organic compounds,Other organic compounds,0.092109,0.21099999999999997,0.789,-0.052,0.18,2650295,19526603,Standard Strategic Bets
5308,Yarn of other vegetable textile fibers,Yarn of other vegetable textile fibers; paper yarn,0.091272,0.21199999999999997,0.788,-0.965,0.001,95336,260961,Standard Strategic Bets
2104,Soups and broths,Soups and broths and preparations therefor; homogenized composite food preparations,0.090005,0.20199999999999996,0.798,-0.588,0.159,4420154,3598111,Standard Strategic Bets
7319,Articles for sewing of iron or steel,"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included",0.089336,0.20099999999999996,0.799,0.702,0.838,381787,20464682,Standard Strategic Bets
0401,Milk,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",0.089042,0.18300000000000005,0.817,0.026,0.465,11149137,17959926,Standard Strategic Bets
9505,Christmas and other festivity articles,"Festive, carnival or other entertainment articles, including magic tricks and practical joke articles; parts and accessories thereof",0.088763,0.22399999999999998,0.776,-1.064,0.001,11094997,29300263,Standard Strategic Bets
8402,Steam boilers,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.087876,0.18999999999999995,0.81,0.174,0.607,4648355,502507620,Standard Strategic Bets
2515,Marble,"Marble, travertine and other calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular",0.086352,0.23199999999999998,0.768,-1.401,-0.076,1908631,7037135,Standard Strategic Bets
2832,Sulfites,Sulfites; thiosulfates,0.083666,0.19199999999999995,0.808,-0.519,0.485,594439,12054015,Standard Strategic Bets
2530,Mineral substances n.e.c.,Mineral substances not elsewhere specified or included,0.08315,0.22599999999999998,0.774,-2.254,-0.001,14289269,19551208,Standard Strategic Bets
1202,Peanuts,"Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken",0.082355,0.22599999999999998,0.774,-2.046,-0.226,4285207,336526306,Standard Strategic Bets
7216,Angles of iron or nonalloy steel,"Angles, shapes and sections of iron or nonalloy steel",0.077309,0.19199999999999995,0.808,-0.395,0.344,15306253,214939685,Standard Strategic Bets
3925,Plastic builders' ware,"Builders' ware of plastics, not elsewhere specified or included",0.076885,0.18300000000000005,0.817,0.246,0.668,15094857,104612370,Standard Strategic Bets
9112,Clock cases,"Clock cases and cases of a similar type for other goods of this chapter, and parts thereof",0.076334,0.18500000000000005,0.815,0.286,0.003,29852,538358,Standard Strategic Bets
8471,Computers,"Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",0.073433,0.18700000000000006,0.813,0.991,0.769,243659875,1854068613,Standard Strategic Bets
5501,Synthetic filament tow,Synthetic filament tow,0.073297,0.20899999999999996,0.791,0.022,0.519,881731,62474917,Standard Strategic Bets
9704,Postage or revenue stamps,"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and the like, used or unused, other than those of heading 4907",0.071688,0.18700000000000006,0.813,-0.177,0.002,114114,319075,Standard Strategic Bets
6306,"Tents, tarpaulins, etc.","Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping goods",0.071647,0.23299999999999998,0.767,-0.64,0.132,5792172,29978407,Standard Strategic Bets
7314,Cloth of iron or steel wire,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel",0.068004,0.19899999999999995,0.801,-0.164,0.392,5117747,58456033,Standard Strategic Bets
4304,Artificial fur,Artificial fur and articles thereof,0.067144,0.19599999999999995,0.804,-0.809,0.002,110750,280813,Standard Strategic Bets
2614,Titanium ore,Titanium ores and concentrates,0.065577,0.25,0.75,-1.721,-0.183,1935707,12354968,Standard Strategic Bets
6214,"Shawls, scarves, etc.","Shawls, scarves, mufflers,mantillas, veils and the like",0.065513,0.19599999999999995,0.804,-0.939,0.388,3036055,7756595,Standard Strategic Bets
7602,"Waste or scrap, aluminium","Waste or scrap, aluminium",0.064442,0.20099999999999996,0.799,-0.742,0.199,14068911,247898597,Standard Strategic Bets
1802,Cocoa residues,"Cocoa shells, husks, skins and other cocoa waste",0.062689,0.22899999999999998,0.771,-2.38,0.0,411883,108854303,Standard Strategic Bets
4205,Other articles of leather,Other articles of leather or of composition leather,0.060447,0.18600000000000005,0.814,-0.144,0.489,1873723,13879874,Standard Strategic Bets
1512,Sunflower seed oil,"Sunflower-seed, safflower or cottonseed oil, and fractions thereof, whether or not refined, but not chemically modified",0.059775,0.18700000000000006,0.813,-0.569,0.116,12466491,9341579,Standard Strategic Bets
1104,Worked cereal grains,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground",0.059379,0.20499999999999996,0.795,-0.845,0.121,1865159,9926844,Standard Strategic Bets
2508,Clays,"Other clays (not including expanded clays of heading 6806), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths",0.0592,0.19599999999999995,0.804,-0.495,0.233,1626702,41097051,Standard Strategic Bets
0803,Bananas and plantains,"Bananas and plantains, fresh or dried",0.057873,0.278,0.722,-1.513,-0.214,9324393,67172,Standard Strategic Bets
6307,Other made up articles,"Other made up articles, including dress patterns",0.057394,0.23199999999999998,0.768,-1.084,0.109,11617371,131491256,Standard Strategic Bets
8309,"Stoppers, caps and lids of metal","Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers),capsules for bottles, threaded bungs, bung covers, seals and other packing accessories, and parts thereof, of base metal",0.05736,0.18799999999999994,0.812,-0.017,0.451,6335487,65161674,Standard Strategic Bets
6302,House linen,"Bed linen, table linen, toilet linen and kitchen linen",0.055831,0.23399999999999999,0.766,-0.993,0.006,14725313,133538305,Standard Strategic Bets
7020,Other articles of glass,Other articles of glass:,0.053195,0.18400000000000005,0.816,0.721,0.842,2210542,14437032,Standard Strategic Bets
2522,Quicklime,"Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 2825",0.051017,0.20499999999999996,0.795,-0.519,0.27,811877,36315033,Standard Strategic Bets
8450,Household- or laundry-type washing machines,"Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof",0.050943,0.18700000000000006,0.813,0.337,0.626,9878235,173032081,Standard Strategic Bets
5701,"Carpets, knotted","Carpets and other textile floor coverings, knotted, whether or not made up",0.050323,0.18899999999999995,0.811,-0.73,0.273,481625,3393833,Standard Strategic Bets
2516,Granite,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",0.049704,0.22999999999999998,0.77,-1.629,-0.16,923937,2038084,Standard Strategic Bets
0711,"Vegetables, provisionally preserved","Vegetables provisionally preserved (for example, by sulfur dioxide gas, in brine, in sulfur water or in other preservative solutions), but unsuitable in that state for immediate consumption",0.049599,0.22199999999999998,0.778,-0.977,0.042,429587,232864,Standard Strategic Bets
4707,Paper waste,Recovered (waste and scrap) paper and paperboard,0.049547,0.19399999999999995,0.806,-0.169,0.394,3958136,409388079,Standard Strategic Bets
